leg1Mode,leg2Mode,leg3Mode,price,expressFee,leg1Time,leg2Time,leg3Time,transfer1Time,transfer2Time,transfer3Time,tripTimeUnc,numLegs,lastLegMode,trip,carInTrip,expressInTrip,walkInTrip,busInTrip,taxiInTrip,uberInTrip,priceOrig,totalLegTime,totalWaitTime,totalTripTime,tripTimeMax,tripTimeRange,rowID,respID,qID,altID,obsID
"Car:
Express",Walk,None,30,10,30,15,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,20,45,0,45,50,45 - 50 minutes,21578,34,3,1,201
Car,None,None,25,10,30,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,30,0,30,33,30 - 33 minutes,20640,34,3,2,201
Taxi,Bus,Walk,15,0,15,20,10,5,10,0,0.2,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,45,15,60,72,60 - 72 minutes,51477,34,3,3,201
Bus,Bus,Walk,2,0,25,15,10,2,5,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,50,7,57,63,57 - 63 minutes,26583,34,4,1,202
Taxi,Bus,Walk,20,0,15,15,15,5,5,0,0.1,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,20,45,10,55,61,55 - 61 minutes,28419,34,4,2,202
Uber/Lyft,Walk,None,20,0,20,15,0,2,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,20,35,2,37,39,37 - 39 minutes,1578,34,4,3,202
Bus,Uber/Lyft,None,15,0,15,20,0,5,10,0,0.2,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,15,35,15,50,60,50 - 60 minutes,51472,34,5,1,203
Taxi,None,None,30,0,30,0,0,10,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,30,10,40,48,40 - 48 minutes,44384,34,5,2,203
Walk,Bus,Walk,10,0,10,15,10,0,2,0,0.2,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,35,2,37,45,37 - 45 minutes,40526,34,5,3,203
"Car:
Express",None,None,25,5,40,0,0,0,0,0,0.1,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,20,40,0,40,44,40 - 44 minutes,20731,34,6,1,204
Uber/Lyft,Walk,None,25,0,20,15,0,2,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,35,2,37,39,37 - 39 minutes,1592,34,6,2,204
Bus,Taxi,None,15,0,20,10,0,10,10,0,0.1,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,15,30,20,50,56,50 - 56 minutes,32345,34,6,3,204
Car,None,None,35,5,15,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,15,0,15,17,15 - 17 minutes,19992,35,1,1,205
Taxi,Walk,None,20,0,10,10,0,5,0,0,0.1,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,20,20,5,25,28,25 - 28 minutes,22952,35,1,2,205
Bus,Walk,Taxi,10,0,30,15,10,5,0,5,0.2,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,55,10,65,78,65 - 78 minutes,53676,35,1,3,205
Bus,Bus,Walk,2,0,30,15,10,2,10,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,55,12,67,81,67 - 81 minutes,49965,35,2,1,206
"Car:
Express",Walk,None,30,15,25,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,40,0,40,48,40 - 48 minutes,41100,35,2,2,206
Car,None,None,25,15,10,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,0,10,11,10 - 11 minutes,19841,35,2,3,206
Car,None,None,30,15,25,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,25,0,25,30,25 - 30 minutes,40125,35,3,1,207
Uber/Lyft,Bus,None,25,0,15,15,0,10,5,0,0.1,2,Bus,Uber/Lyft|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,25,30,15,45,50,45 - 50 minutes,28860,35,3,2,207
Bus,Bus,Walk,2,0,25,10,10,5,2,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,45,7,52,55,52 - 55 minutes,3495,35,3,3,207
Bus,Walk,Taxi,15,0,25,10,15,5,0,5,0.2,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,50,10,60,72,60 - 72 minutes,53759,35,4,1,208
Car,None,None,25,10,15,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,15,0,15,18,15 - 18 minutes,39675,35,4,2,208
Bus,Bus,Bus,5,0,25,10,10,2,5,2,0.05,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,45,9,54,57,54 - 57 minutes,6455,35,4,3,208
"Car:
Express",None,None,15,10,25,0,0,0,0,0,0.05,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,25,0,25,27,25 - 27 minutes,778,35,5,1,209
Bus,Bus,Bus,2,0,10,10,10,2,10,10,0.2,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,30,22,52,63,52 - 63 minutes,58303,35,5,2,209
Bus,Taxi,None,15,0,25,10,0,10,2,0,0.05,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,15,35,12,47,50,47 - 50 minutes,4978,35,5,3,209
"Car:
Express",Walk,None,25,15,40,15,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,55,0,55,58,55 - 58 minutes,2035,35,6,1,210
Taxi,Bus,Walk,10,0,15,10,10,5,2,0,0.1,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,35,7,42,47,42 - 47 minutes,23009,35,6,2,210
Walk,Bus,Walk,2,0,10,15,10,0,10,0,0.1,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,35,10,45,50,45 - 50 minutes,29959,35,6,3,210
Bus,Bus,Walk,10,0,20,20,15,10,10,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,55,20,75,90,75 - 90 minutes,52682,36,1,1,211
Walk,Bus,Walk,2,0,15,15,15,0,5,0,0.1,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,45,5,50,56,50 - 56 minutes,27415,36,1,2,211
Car,None,None,20,10,20,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20,0,20,24,20 - 24 minutes,39873,36,1,3,211
Uber/Lyft,None,None,20,0,25,0,0,2,0,0,0.05,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,25,2,27,29,27 - 29 minutes,717,36,2,1,212
Bus,Bus,None,10,0,30,15,0,2,2,0,0.2,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,45,4,49,59,49 - 59 minutes,41135,36,2,2,212
"Car:
Express",Bus,None,30,5,30,10,0,0,5,0,0.05,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,25,40,5,45,48,45 - 48 minutes,6570,36,2,3,212
Bus,Bus,Walk,10,0,10,20,15,10,5,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,45,15,60,66,60 - 66 minutes,29349,36,3,1,213
Bus,Walk,Taxi,15,0,15,10,15,2,0,10,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,40,12,52,58,52 - 58 minutes,36506,36,3,2,213
Bus,Bus,Bus,2,0,20,15,20,5,2,2,0.1,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,55,9,64,71,64 - 71 minutes,24295,36,3,3,213
Uber/Lyft,None,None,30,0,15,0,0,2,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,15,2,17,19,17 - 19 minutes,19990,36,4,1,214
Bus,Bus,Walk,2,0,30,20,15,5,5,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,65,10,75,79,75 - 79 minutes,8890,36,4,2,214
"Car:
Express",None,None,30,10,15,0,0,0,0,0,0.05,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,20,15,0,15,16,15 - 16 minutes,388,36,4,3,214
Bus,Walk,Uber/Lyft,20,0,20,15,15,10,0,5,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,50,15,65,72,65 - 72 minutes,34702,36,5,1,215
Bus,Walk,Uber/Lyft,30,0,30,15,10,2,0,5,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,30,55,7,62,69,62 - 69 minutes,33331,36,5,2,215
Bus,Walk,Taxi,10,0,30,10,20,5,0,10,0.2,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,60,15,75,90,75 - 90 minutes,57033,36,5,3,215
Bus,Bus,Walk,10,0,20,15,15,5,10,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,50,15,65,69,65 - 69 minutes,12438,36,6,1,216
Bus,Bus,None,5,0,10,10,0,5,2,0,0.2,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,20,7,27,33,27 - 33 minutes,42557,36,6,2,216
"Car:
Express",None,None,35,5,30,0,0,0,0,0,0.05,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,30,30,0,30,32,30 - 32 minutes,960,36,6,3,216
"Car:
Express",Walk,None,12,10,10,10,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,20,0,20,21,20 - 21 minutes,145,37,1,1,217
Walk,Bus,Walk,2,0,15,15,15,0,5,0,0.2,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,45,5,50,60,50 - 60 minutes,47062,37,1,2,217
"Car:
Express",Bus,None,7,5,30,10,0,0,2,0,0.05,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,40,2,42,45,42 - 45 minutes,860,37,1,3,217
Uber/Lyft,None,None,10,0,10,0,0,10,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,10,20,22,20 - 22 minutes,24370,37,2,1,218
Bus,Walk,Uber/Lyft,30,0,15,15,20,10,0,2,0.2,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,30,50,12,62,75,62 - 75 minutes,45395,37,2,2,218
"Car:
Express",Walk,None,40,15,30,10,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,25,40,0,40,42,40 - 42 minutes,1052,37,2,3,218
Bus,Walk,Taxi,15,0,10,10,20,2,0,5,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,40,7,47,52,47 - 52 minutes,33643,37,3,1,219
Bus,Bus,Bus,2,0,30,20,15,5,10,2,0.2,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,65,17,82,99,82 - 99 minutes,51837,37,3,2,219
Uber/Lyft,Walk,None,20,0,25,15,0,2,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,20,40,2,42,47,42 - 47 minutes,21374,37,3,3,219
Bus,Walk,Taxi,15,0,25,15,15,5,0,10,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,55,15,70,77,70 - 77 minutes,37279,37,4,1,220
Uber/Lyft,Bus,Walk,30,0,30,15,10,10,2,0,0.05,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,30,55,12,67,71,67 - 71 minutes,5424,37,4,2,220
"Car:
Express",None,None,15,10,30,0,0,0,0,0,0.1,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,30,0,30,33,30 - 33 minutes,20629,37,4,3,220
"Car:
Express",Walk,None,20,15,25,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5,40,0,40,48,40 - 48 minutes,41092,37,5,1,221
Taxi,Bus,Walk,10,0,30,10,10,10,10,0,0.05,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,50,20,70,74,70 - 74 minutes,12773,37,5,2,221
"Car:
Express",Walk,None,25,15,20,15,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,35,0,35,37,35 - 37 minutes,1653,37,5,3,221
"Car:
Express",Bus,None,7,5,15,10,0,0,5,0,0.1,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,25,5,30,33,30 - 33 minutes,25916,37,6,1,222
"Car:
Express",None,None,25,15,15,0,0,0,0,0,0.05,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,15,0,15,16,15 - 16 minutes,418,37,6,2,222
Car,None,None,7,5,15,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,15,0,15,18,15 - 18 minutes,39519,37,6,3,222
Car,Bus,None,35,5,20,20,0,0,2,0,0.1,2,Bus,Car|Bus,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,30,40,2,42,47,42 - 47 minutes,21948,38,1,1,223
Car,None,None,15,5,25,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,25,0,25,28,25 - 28 minutes,20325,38,1,2,223
Taxi,Walk,None,20,0,15,10,0,10,0,0,0.05,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,20,25,10,35,37,35 - 37 minutes,4838,38,1,3,223
"Car:
Express",None,None,30,15,20,0,0,0,0,0,0.05,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,15,20,0,20,21,20 - 21 minutes,628,38,2,1,224
Car,None,None,40,10,10,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,10,0,10,11,10 - 11 minutes,176,38,2,2,224
"Car:
Express",Bus,None,30,5,30,15,0,0,2,0,0.05,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,25,45,2,47,50,47 - 50 minutes,1889,38,2,3,224
Taxi,Bus,Walk,15,0,25,10,10,5,10,0,0.05,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,45,15,60,63,60 - 63 minutes,11871,38,3,1,225
Walk,Bus,Taxi,10,0,15,20,15,0,2,5,0.05,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,50,7,57,60,57 - 60 minutes,13960,38,3,2,225
Car,None,None,35,10,25,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,25,0,25,27,25 - 27 minutes,801,38,3,3,225
Car,None,None,7,5,10,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,10,0,10,11,10 - 11 minutes,2,38,4,1,226
"Car:
Express",Walk,None,12,10,25,10,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,35,0,35,39,35 - 39 minutes,20423,38,4,2,226
Car,None,None,35,10,40,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,40,0,40,44,40 - 44 minutes,20778,38,4,3,226
Taxi,Walk,None,10,0,20,15,0,10,0,0,0.2,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10,35,10,45,54,45 - 54 minutes,44541,38,5,1,227
Taxi,None,None,15,0,25,0,0,5,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,25,5,30,36,30 - 36 minutes,42815,38,5,2,227
"Car:
Express",Walk,None,12,10,25,15,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,40,0,40,42,40 - 42 minutes,1766,38,5,3,227
Taxi,Bus,Walk,30,0,15,10,10,5,5,0,0.1,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,35,10,45,50,45 - 50 minutes,27804,38,6,1,228
"Car:
Express",Walk,None,25,10,20,15,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,35,0,35,37,35 - 37 minutes,1629,38,6,2,228
Bus,Walk,Bus,10,0,25,15,20,10,0,2,0.05,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,60,12,72,76,72 - 76 minutes,6126,38,6,3,228
"Car:
Express",None,None,30,15,25,0,0,0,0,0,0.05,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,15,25,0,25,27,25 - 27 minutes,832,39,1,1,229
Walk,Bus,Bus,2,0,15,15,15,0,5,2,0.05,3,Bus,Walk|Bus|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,45,7,52,55,52 - 55 minutes,7766,39,1,2,229
"Car:
Express",Walk,None,30,15,25,10,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,35,0,35,42,35 - 42 minutes,40130,39,1,3,229
"Car:
Express",Walk,None,30,5,25,10,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,25,35,0,35,42,35 - 42 minutes,40042,39,2,1,230
Car,None,None,20,10,30,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30,0,30,33,30 - 33 minutes,20634,39,2,2,230
Car,None,None,35,15,15,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,15,0,15,17,15 - 17 minutes,20076,39,2,3,230
Car,None,None,25,10,20,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,20,0,20,22,20 - 22 minutes,20232,39,3,1,231
Car,None,None,17,15,10,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,10,0,10,12,10 - 12 minutes,39476,39,3,2,231
Bus,Bus,Walk,5,0,10,10,15,10,5,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,35,15,50,60,50 - 60 minutes,48832,39,3,3,231
Bus,Bus,None,2,0,10,20,0,10,10,0,0.2,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,30,20,50,60,50 - 60 minutes,52288,39,4,1,232
Bus,Walk,Taxi,15,0,25,15,20,2,0,5,0.05,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,60,7,67,71,67 - 71 minutes,14169,39,4,2,232
Walk,Bus,Bus,2,0,10,20,15,0,10,5,0.1,3,Bus,Walk|Bus|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,45,15,60,66,60 - 66 minutes,35775,39,4,3,232
Taxi,None,None,25,0,10,0,0,10,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,10,10,20,22,20 - 22 minutes,24413,39,5,1,233
Bus,Bus,Walk,10,0,25,15,10,10,10,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,50,20,70,74,70 - 74 minutes,12930,39,5,2,233
Uber/Lyft,Bus,None,20,0,15,20,0,10,2,0,0.1,2,Bus,Uber/Lyft|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,20,35,12,47,52,47 - 52 minutes,25135,39,5,3,233
Taxi,None,None,20,0,30,0,0,10,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,30,10,40,44,40 - 44 minutes,24713,39,6,1,234
Bus,None,None,5,0,15,0,0,2,0,0,0.1,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,15,2,17,19,17 - 19 minutes,19886,39,6,2,234
Walk,Bus,None,2,0,15,20,0,0,2,0,0.1,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,35,2,37,41,37 - 41 minutes,21800,39,6,3,234
Car,None,None,20,5,25,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,25,0,25,30,25 - 30 minutes,39995,40,1,1,235
"Car:
Express",Bus,None,20,15,20,10,0,0,2,0,0.05,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5,30,2,32,34,32 - 34 minutes,618,40,1,2,235
Bus,Taxi,None,30,0,10,20,0,2,5,0,0.2,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30,30,7,37,45,37 - 45 minutes,46493,40,1,3,235
Car,None,None,40,10,15,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,15,0,15,17,15 - 17 minutes,20046,40,2,1,236
Uber/Lyft,None,None,20,0,30,0,0,5,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,30,5,35,42,35 - 42 minutes,42904,40,2,2,236
Car,None,None,20,5,20,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,20,0,20,22,20 - 22 minutes,20144,40,2,3,236
Bus,Uber/Lyft,None,30,0,15,10,0,5,5,0,0.1,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,30,25,10,35,39,35 - 39 minutes,27799,40,3,1,237
"Car:
Express",Walk,None,20,10,15,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,30,0,30,36,30 - 36 minutes,40770,40,3,2,237
Walk,Bus,Taxi,30,0,10,15,15,0,5,10,0.1,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,40,15,55,61,55 - 61 minutes,38196,40,3,3,237
Bus,Walk,Uber/Lyft,15,0,15,15,15,10,0,10,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,15,45,20,65,72,65 - 72 minutes,37771,40,4,1,238
Taxi,None,None,30,0,15,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,15,5,20,21,20 - 21 minutes,3401,40,4,2,238
Car,Walk,None,10,5,40,15,0,0,0,0,0.1,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5,55,0,55,61,55 - 61 minutes,21621,40,4,3,238
Walk,Bus,Bus,5,0,15,20,15,0,5,2,0.2,3,Bus,Walk|Bus|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,50,7,57,69,57 - 69 minutes,47176,40,5,1,239
Walk,Bus,Taxi,25,0,15,10,20,0,10,5,0.1,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,45,15,60,66,60 - 66 minutes,35844,40,5,2,239
"Car:
Express",Walk,None,12,10,30,15,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,45,0,45,50,45 - 50 minutes,21562,40,5,3,239
Bus,Walk,Bus,10,0,20,15,10,2,0,2,0.1,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,45,4,49,54,49 - 54 minutes,21201,40,6,1,240
Bus,Bus,Walk,2,0,10,15,10,10,2,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,35,12,47,52,47 - 52 minutes,24752,40,6,2,240
Walk,Bus,Walk,10,0,10,20,15,0,2,0,0.05,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,45,2,47,50,47 - 50 minutes,2906,40,6,3,240
Bus,Walk,Taxi,10,0,25,10,10,10,0,2,0.2,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,45,12,57,69,57 - 69 minutes,44263,41,1,1,241
Bus,Walk,Taxi,15,0,15,15,15,5,0,2,0.05,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,45,7,52,55,52 - 55 minutes,4354,41,1,2,241
Car,None,None,30,15,10,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,10,0,10,12,10 - 12 minutes,39494,41,1,3,241
Bus,Taxi,None,20,0,25,10,0,10,5,0,0.05,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,20,35,15,50,53,50 - 53 minutes,9089,41,2,1,242
"Car:
Express",Walk,None,15,5,20,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,35,0,35,42,35 - 42 minutes,40844,41,2,2,242
Walk,Bus,Walk,2,0,15,15,15,0,10,0,0.2,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,45,10,55,66,55 - 66 minutes,50716,41,2,3,242
